video_path,corruption_type
Skijet/v_Skijet_g14_c02.avi,zoom
Skijet/v_Skijet_g14_c03.avi,salt
Skijet/v_Skijet_g14_c04.avi,zoom
Skijet/v_Skijet_g15_c01.avi,rain
Skijet/v_Skijet_g15_c02.avi,zoom
Skijet/v_Skijet_g15_c03.avi,salt
Skijet/v_Skijet_g15_c04.avi,gauss
Skijet/v_Skijet_g16_c01.avi,h265_abr
Skijet/v_Skijet_g16_c02.avi,zoom
Skijet/v_Skijet_g16_c03.avi,shot
Skijet/v_Skijet_g16_c04.avi,jpeg
Skijet/v_Skijet_g17_c01.avi,gauss
Skijet/v_Skijet_g17_c02.avi,impulse
Skijet/v_Skijet_g17_c03.avi,motion
Skijet/v_Skijet_g17_c04.avi,pepper
Skijet/v_Skijet_g18_c01.avi,contrast
Skijet/v_Skijet_g18_c02.avi,rain
Skijet/v_Skijet_g18_c03.avi,h265_abr
Skijet/v_Skijet_g18_c04.avi,jpeg
Skijet/v_Skijet_g19_c01.avi,shot
Skijet/v_Skijet_g19_c02.avi,h265_abr
Skijet/v_Skijet_g19_c03.avi,rain
Skijet/v_Skijet_g19_c04.avi,jpeg
Skijet/v_Skijet_g20_c01.avi,defocus
Skijet/v_Skijet_g20_c02.avi,shot
Skijet/v_Skijet_g20_c03.avi,jpeg
Skijet/v_Skijet_g20_c04.avi,h265_abr
Skijet/v_Skijet_g21_c01.avi,zoom
Skijet/v_Skijet_g21_c02.avi,h265_abr
Skijet/v_Skijet_g21_c03.avi,rain
Skijet/v_Skijet_g21_c04.avi,gauss
Skijet/v_Skijet_g22_c01.avi,defocus
Skijet/v_Skijet_g22_c02.avi,defocus
Skijet/v_Skijet_g22_c03.avi,defocus
Skijet/v_Skijet_g22_c04.avi,rain
Skijet/v_Skijet_g23_c01.avi,impulse
Skijet/v_Skijet_g23_c02.avi,jpeg
Skijet/v_Skijet_g23_c03.avi,gauss
Skijet/v_Skijet_g23_c04.avi,gauss
Skijet/v_Skijet_g24_c01.avi,h265_abr
Skijet/v_Skijet_g24_c02.avi,zoom
Skijet/v_Skijet_g24_c03.avi,shot
Skijet/v_Skijet_g24_c04.avi,contrast
Skijet/v_Skijet_g25_c01.avi,motion
Skijet/v_Skijet_g25_c02.avi,shot
Skijet/v_Skijet_g25_c03.avi,rain
Skijet/v_Skijet_g25_c04.avi,h265_abr
SoccerJuggling/v_SoccerJuggling_g01_c01.avi,h265_abr
SoccerJuggling/v_SoccerJuggling_g01_c02.avi,rain
SoccerJuggling/v_SoccerJuggling_g01_c03.avi,impulse
SoccerJuggling/v_SoccerJuggling_g01_c04.avi,contrast
SoccerJuggling/v_SoccerJuggling_g01_c05.avi,jpeg
SoccerJuggling/v_SoccerJuggling_g02_c01.avi,h265_abr
SoccerJuggling/v_SoccerJuggling_g02_c02.avi,contrast
SoccerJuggling/v_SoccerJuggling_g02_c03.avi,shot
SoccerJuggling/v_SoccerJuggling_g02_c04.avi,h265_abr
SoccerJuggling/v_SoccerJuggling_g02_c05.avi,shot
SoccerJuggling/v_SoccerJuggling_g02_c06.avi,zoom
SoccerJuggling/v_SoccerJuggling_g03_c01.avi,motion
SoccerJuggling/v_SoccerJuggling_g03_c02.avi,salt
SoccerJuggling/v_SoccerJuggling_g03_c03.avi,rain
SoccerJuggling/v_SoccerJuggling_g03_c04.avi,pepper
SoccerJuggling/v_SoccerJuggling_g04_c01.avi,salt
SoccerJuggling/v_SoccerJuggling_g04_c02.avi,salt
SoccerJuggling/v_SoccerJuggling_g04_c03.avi,h265_abr
SoccerJuggling/v_SoccerJuggling_g04_c04.avi,jpeg
SoccerJuggling/v_SoccerJuggling_g04_c05.avi,pepper
SoccerJuggling/v_SoccerJuggling_g04_c06.avi,defocus
SoccerJuggling/v_SoccerJuggling_g05_c01.avi,gauss
SoccerJuggling/v_SoccerJuggling_g05_c02.avi,defocus
SoccerJuggling/v_SoccerJuggling_g05_c03.avi,zoom
SoccerJuggling/v_SoccerJuggling_g05_c04.avi,jpeg
SoccerJuggling/v_SoccerJuggling_g05_c05.avi,zoom
SoccerJuggling/v_SoccerJuggling_g05_c06.avi,salt
SoccerJuggling/v_SoccerJuggling_g06_c01.avi,salt
SoccerJuggling/v_SoccerJuggling_g06_c02.avi,contrast
SoccerJuggling/v_SoccerJuggling_g06_c03.avi,zoom
SoccerJuggling/v_SoccerJuggling_g06_c04.avi,gauss
SoccerJuggling/v_SoccerJuggling_g06_c05.avi,impulse
SoccerJuggling/v_SoccerJuggling_g07_c01.avi,motion
SoccerJuggling/v_SoccerJuggling_g07_c02.avi,h265_abr
SoccerJuggling/v_SoccerJuggling_g07_c03.avi,salt
SoccerJuggling/v_SoccerJuggling_g07_c04.avi,gauss
SoccerJuggling/v_SoccerJuggling_g07_c05.avi,salt
SoccerJuggling/v_SoccerJuggling_g07_c06.avi,impulse
SoccerJuggling/v_SoccerJuggling_g07_c07.avi,contrast
SoccerJuggling/v_SoccerJuggling_g07_c08.avi,gauss
SoccerJuggling/v_SoccerJuggling_g08_c01.avi,rain
SoccerJuggling/v_SoccerJuggling_g08_c02.avi,contrast
SoccerJuggling/v_SoccerJuggling_g08_c03.avi,rain
SoccerJuggling/v_SoccerJuggling_g08_c04.avi,zoom
SoccerJuggling/v_SoccerJuggling_g09_c01.avi,motion
SoccerJuggling/v_SoccerJuggling_g09_c02.avi,contrast
SoccerJuggling/v_SoccerJuggling_g09_c03.avi,jpeg
SoccerJuggling/v_SoccerJuggling_g09_c04.avi,impulse
SoccerJuggling/v_SoccerJuggling_g09_c05.avi,pepper
SoccerJuggling/v_SoccerJuggling_g09_c06.avi,h265_abr
SoccerJuggling/v_SoccerJuggling_g09_c07.avi,impulse
SoccerJuggling/v_SoccerJuggling_g10_c01.avi,jpeg
SoccerJuggling/v_SoccerJuggling_g10_c02.avi,shot
SoccerJuggling/v_SoccerJuggling_g10_c03.avi,salt
SoccerJuggling/v_SoccerJuggling_g10_c04.avi,jpeg
SoccerJuggling/v_SoccerJuggling_g11_c01.avi,pepper
SoccerJuggling/v_SoccerJuggling_g11_c02.avi,jpeg
SoccerJuggling/v_SoccerJuggling_g11_c03.avi,salt
SoccerJuggling/v_SoccerJuggling_g11_c04.avi,defocus
SoccerJuggling/v_SoccerJuggling_g11_c05.avi,jpeg
SoccerJuggling/v_SoccerJuggling_g11_c06.avi,jpeg
SoccerJuggling/v_SoccerJuggling_g12_c01.avi,defocus
SoccerJuggling/v_SoccerJuggling_g12_c02.avi,pepper
SoccerJuggling/v_SoccerJuggling_g12_c03.avi,impulse
SoccerJuggling/v_SoccerJuggling_g12_c04.avi,shot
SoccerJuggling/v_SoccerJuggling_g12_c05.avi,shot
SoccerJuggling/v_SoccerJuggling_g12_c06.avi,rain
SoccerJuggling/v_SoccerJuggling_g13_c01.avi,impulse
SoccerJuggling/v_SoccerJuggling_g13_c02.avi,impulse
SoccerJuggling/v_SoccerJuggling_g13_c03.avi,impulse
SoccerJuggling/v_SoccerJuggling_g13_c04.avi,zoom
SoccerJuggling/v_SoccerJuggling_g13_c05.avi,shot
SoccerJuggling/v_SoccerJuggling_g14_c01.avi,contrast
SoccerJuggling/v_SoccerJuggling_g14_c02.avi,jpeg
SoccerJuggling/v_SoccerJuggling_g14_c03.avi,motion
SoccerJuggling/v_SoccerJuggling_g14_c04.avi,jpeg
SoccerJuggling/v_SoccerJuggling_g14_c05.avi,rain
SoccerJuggling/v_SoccerJuggling_g14_c06.avi,gauss
SoccerJuggling/v_SoccerJuggling_g14_c07.avi,pepper
SoccerJuggling/v_SoccerJuggling_g14_c08.avi,rain
SoccerJuggling/v_SoccerJuggling_g14_c09.avi,impulse
SoccerJuggling/v_SoccerJuggling_g14_c10.avi,motion
SoccerJuggling/v_SoccerJuggling_g15_c01.avi,shot
SoccerJuggling/v_SoccerJuggling_g15_c02.avi,rain
SoccerJuggling/v_SoccerJuggling_g15_c03.avi,contrast
SoccerJuggling/v_SoccerJuggling_g15_c04.avi,contrast
SoccerJuggling/v_SoccerJuggling_g16_c01.avi,shot
SoccerJuggling/v_SoccerJuggling_g16_c02.avi,gauss
SoccerJuggling/v_SoccerJuggling_g16_c03.avi,rain
SoccerJuggling/v_SoccerJuggling_g16_c04.avi,impulse
SoccerJuggling/v_SoccerJuggling_g16_c05.avi,defocus
SoccerJuggling/v_SoccerJuggling_g16_c06.avi,pepper
SoccerJuggling/v_SoccerJuggling_g16_c07.avi,defocus
SoccerJuggling/v_SoccerJuggling_g16_c08.avi,zoom
SoccerJuggling/v_SoccerJuggling_g17_c01.avi,jpeg
SoccerJuggling/v_SoccerJuggling_g17_c02.avi,h265_abr
SoccerJuggling/v_SoccerJuggling_g17_c03.avi,zoom
SoccerJuggling/v_SoccerJuggling_g17_c04.avi,gauss
SoccerJuggling/v_SoccerJuggling_g17_c05.avi,jpeg
SoccerJuggling/v_SoccerJuggling_g17_c06.avi,impulse
SoccerJuggling/v_SoccerJuggling_g17_c07.avi,jpeg
SoccerJuggling/v_SoccerJuggling_g18_c01.avi,jpeg
SoccerJuggling/v_SoccerJuggling_g18_c02.avi,motion
SoccerJuggling/v_SoccerJuggling_g18_c03.avi,motion
SoccerJuggling/v_SoccerJuggling_g18_c04.avi,gauss
SoccerJuggling/v_SoccerJuggling_g18_c05.avi,zoom
SoccerJuggling/v_SoccerJuggling_g18_c06.avi,rain
SoccerJuggling/v_SoccerJuggling_g18_c07.avi,shot
SoccerJuggling/v_SoccerJuggling_g18_c08.avi,impulse
SoccerJuggling/v_SoccerJuggling_g19_c01.avi,jpeg
SoccerJuggling/v_SoccerJuggling_g19_c02.avi,pepper
SoccerJuggling/v_SoccerJuggling_g19_c03.avi,pepper
SoccerJuggling/v_SoccerJuggling_g19_c04.avi,salt
SoccerJuggling/v_SoccerJuggling_g19_c05.avi,jpeg
SoccerJuggling/v_SoccerJuggling_g19_c06.avi,jpeg
SoccerJuggling/v_SoccerJuggling_g19_c07.avi,gauss
SoccerJuggling/v_SoccerJuggling_g19_c08.avi,rain
SoccerJuggling/v_SoccerJuggling_g20_c01.avi,pepper
SoccerJuggling/v_SoccerJuggling_g20_c02.avi,shot
SoccerJuggling/v_SoccerJuggling_g20_c03.avi,rain
SoccerJuggling/v_SoccerJuggling_g20_c04.avi,rain
SoccerJuggling/v_SoccerJuggling_g20_c05.avi,shot
SoccerJuggling/v_SoccerJuggling_g20_c06.avi,rain
SoccerJuggling/v_SoccerJuggling_g21_c01.avi,defocus
SoccerJuggling/v_SoccerJuggling_g21_c02.avi,pepper
SoccerJuggling/v_SoccerJuggling_g21_c03.avi,shot
SoccerJuggling/v_SoccerJuggling_g21_c04.avi,jpeg
SoccerJuggling/v_SoccerJuggling_g21_c05.avi,h265_abr
SoccerJuggling/v_SoccerJuggling_g22_c01.avi,h265_abr
SoccerJuggling/v_SoccerJuggling_g22_c02.avi,defocus
SoccerJuggling/v_SoccerJuggling_g22_c03.avi,rain
SoccerJuggling/v_SoccerJuggling_g22_c04.avi,pepper
SoccerJuggling/v_SoccerJuggling_g22_c05.avi,h265_abr
SoccerJuggling/v_SoccerJuggling_g22_c06.avi,rain
SoccerJuggling/v_SoccerJuggling_g22_c07.avi,salt
SoccerJuggling/v_SoccerJuggling_g22_c08.avi,gauss
SoccerJuggling/v_SoccerJuggling_g23_c01.avi,motion
SoccerJuggling/v_SoccerJuggling_g23_c02.avi,h265_abr
SoccerJuggling/v_SoccerJuggling_g23_c03.avi,impulse
SoccerJuggling/v_SoccerJuggling_g23_c04.avi,gauss
SoccerJuggling/v_SoccerJuggling_g23_c05.avi,pepper
SoccerJuggling/v_SoccerJuggling_g23_c06.avi,pepper
SoccerJuggling/v_SoccerJuggling_g24_c01.avi,gauss
SoccerJuggling/v_SoccerJuggling_g24_c02.avi,salt
SoccerJuggling/v_SoccerJuggling_g24_c03.avi,zoom
SoccerJuggling/v_SoccerJuggling_g24_c04.avi,jpeg
SoccerJuggling/v_SoccerJuggling_g24_c05.avi,pepper
SoccerJuggling/v_SoccerJuggling_g24_c06.avi,contrast
SoccerJuggling/v_SoccerJuggling_g24_c07.avi,shot
SoccerJuggling/v_SoccerJuggling_g24_c08.avi,zoom
SoccerJuggling/v_SoccerJuggling_g25_c01.avi,defocus
SoccerJuggling/v_SoccerJuggling_g25_c02.avi,defocus
SoccerJuggling/v_SoccerJuggling_g25_c03.avi,motion
SoccerJuggling/v_SoccerJuggling_g25_c04.avi,rain
SoccerJuggling/v_SoccerJuggling_g25_c05.avi,defocus
SoccerJuggling/v_SoccerJuggling_g25_c06.avi,defocus
Swing/v_Swing_g01_c01.avi,impulse
Swing/v_Swing_g01_c02.avi,gauss
Swing/v_Swing_g01_c03.avi,defocus
Swing/v_Swing_g01_c04.avi,rain
Swing/v_Swing_g01_c05.avi,pepper
Swing/v_Swing_g02_c01.avi,jpeg
Swing/v_Swing_g02_c02.avi,gauss
Swing/v_Swing_g02_c03.avi,rain
Swing/v_Swing_g02_c04.avi,h265_abr
Swing/v_Swing_g02_c05.avi,contrast
Swing/v_Swing_g03_c01.avi,pepper
Swing/v_Swing_g03_c02.avi,h265_abr
Swing/v_Swing_g03_c03.avi,contrast
Swing/v_Swing_g03_c04.avi,gauss
Swing/v_Swing_g04_c01.avi,h265_abr
Swing/v_Swing_g04_c02.avi,pepper
Swing/v_Swing_g04_c03.avi,impulse
Swing/v_Swing_g04_c04.avi,jpeg
Swing/v_Swing_g04_c05.avi,pepper
Swing/v_Swing_g04_c06.avi,zoom
Swing/v_Swing_g04_c07.avi,rain
Swing/v_Swing_g04_c08.avi,zoom
Swing/v_Swing_g05_c01.avi,contrast
Swing/v_Swing_g05_c02.avi,pepper
Swing/v_Swing_g05_c03.avi,zoom
Swing/v_Swing_g05_c04.avi,motion
Swing/v_Swing_g05_c05.avi,defocus
Swing/v_Swing_g05_c06.avi,defocus
Swing/v_Swing_g05_c07.avi,rain
Swing/v_Swing_g05_c08.avi,gauss
Swing/v_Swing_g06_c01.avi,motion
Swing/v_Swing_g06_c02.avi,salt
Swing/v_Swing_g06_c03.avi,jpeg
Swing/v_Swing_g06_c04.avi,shot
Swing/v_Swing_g06_c05.avi,salt
Swing/v_Swing_g06_c06.avi,h265_abr
Swing/v_Swing_g06_c07.avi,defocus
Swing/v_Swing_g06_c08.avi,jpeg
Swing/v_Swing_g06_c09.avi,zoom
Swing/v_Swing_g07_c01.avi,rain
Swing/v_Swing_g07_c02.avi,salt
Swing/v_Swing_g07_c03.avi,zoom
Swing/v_Swing_g07_c04.avi,rain
Swing/v_Swing_g07_c05.avi,h265_abr
Swing/v_Swing_g07_c06.avi,rain
Swing/v_Swing_g07_c07.avi,impulse
Swing/v_Swing_g07_c08.avi,gauss
Swing/v_Swing_g08_c01.avi,jpeg
Swing/v_Swing_g08_c02.avi,jpeg
Swing/v_Swing_g08_c03.avi,salt
Swing/v_Swing_g08_c04.avi,pepper
Swing/v_Swing_g08_c05.avi,gauss
Swing/v_Swing_g09_c01.avi,gauss
Swing/v_Swing_g09_c02.avi,contrast
Swing/v_Swing_g09_c03.avi,contrast
Swing/v_Swing_g09_c04.avi,defocus
Swing/v_Swing_g09_c05.avi,jpeg
Swing/v_Swing_g09_c06.avi,jpeg
Swing/v_Swing_g10_c01.avi,pepper
Swing/v_Swing_g10_c02.avi,zoom
Swing/v_Swing_g10_c03.avi,shot
Swing/v_Swing_g10_c04.avi,h265_abr
Swing/v_Swing_g11_c01.avi,h265_abr
Swing/v_Swing_g11_c02.avi,h265_abr
Swing/v_Swing_g11_c03.avi,impulse
Swing/v_Swing_g11_c04.avi,shot
Swing/v_Swing_g11_c05.avi,defocus
Swing/v_Swing_g11_c06.avi,rain
Swing/v_Swing_g12_c01.avi,jpeg
Swing/v_Swing_g12_c02.avi,salt
Swing/v_Swing_g12_c03.avi,salt
Swing/v_Swing_g12_c04.avi,salt
Swing/v_Swing_g13_c01.avi,shot
Swing/v_Swing_g13_c02.avi,contrast
Swing/v_Swing_g13_c03.avi,zoom
Swing/v_Swing_g13_c04.avi,shot
Swing/v_Swing_g14_c01.avi,pepper
Swing/v_Swing_g14_c02.avi,salt
Swing/v_Swing_g14_c03.avi,rain
Swing/v_Swing_g14_c04.avi,contrast
Swing/v_Swing_g14_c05.avi,gauss
Swing/v_Swing_g15_c01.avi,jpeg
Swing/v_Swing_g15_c02.avi,motion
Swing/v_Swing_g15_c03.avi,rain
Swing/v_Swing_g15_c04.avi,jpeg
Swing/v_Swing_g15_c05.avi,pepper
Swing/v_Swing_g15_c06.avi,zoom
Swing/v_Swing_g15_c07.avi,rain
Swing/v_Swing_g15_c08.avi,pepper
Swing/v_Swing_g16_c01.avi,zoom
Swing/v_Swing_g16_c02.avi,pepper
Swing/v_Swing_g16_c03.avi,shot
Swing/v_Swing_g16_c04.avi,h265_abr
Swing/v_Swing_g16_c05.avi,contrast
Swing/v_Swing_g17_c01.avi,motion
Swing/v_Swing_g17_c02.avi,impulse
Swing/v_Swing_g17_c03.avi,impulse
Swing/v_Swing_g17_c04.avi,salt
Swing/v_Swing_g18_c01.avi,rain
Swing/v_Swing_g18_c02.avi,rain
Swing/v_Swing_g18_c03.avi,shot
Swing/v_Swing_g18_c04.avi,pepper
Swing/v_Swing_g19_c01.avi,zoom
Swing/v_Swing_g19_c02.avi,contrast
Swing/v_Swing_g19_c03.avi,pepper
Swing/v_Swing_g19_c04.avi,shot
Swing/v_Swing_g20_c01.avi,impulse
Swing/v_Swing_g20_c02.avi,motion
Swing/v_Swing_g20_c03.avi,motion
Swing/v_Swing_g20_c04.avi,impulse
Swing/v_Swing_g20_c05.avi,contrast
Swing/v_Swing_g20_c06.avi,rain
Swing/v_Swing_g21_c01.avi,zoom
Swing/v_Swing_g21_c02.avi,h265_abr
Swing/v_Swing_g21_c03.avi,contrast
Swing/v_Swing_g21_c04.avi,salt
Swing/v_Swing_g21_c05.avi,contrast
Swing/v_Swing_g21_c06.avi,contrast
Swing/v_Swing_g22_c01.avi,impulse
Swing/v_Swing_g22_c02.avi,impulse
Swing/v_Swing_g22_c03.avi,defocus
Swing/v_Swing_g22_c04.avi,salt
Swing/v_Swing_g22_c05.avi,gauss
Swing/v_Swing_g23_c01.avi,impulse
Swing/v_Swing_g23_c02.avi,shot
Swing/v_Swing_g23_c03.avi,shot
Swing/v_Swing_g23_c04.avi,h265_abr
Swing/v_Swing_g23_c05.avi,h265_abr
Swing/v_Swing_g24_c01.avi,rain
Swing/v_Swing_g24_c02.avi,defocus
Swing/v_Swing_g24_c03.avi,zoom
Swing/v_Swing_g24_c04.avi,impulse
Swing/v_Swing_g24_c05.avi,salt
Swing/v_Swing_g25_c01.avi,rain
Swing/v_Swing_g25_c02.avi,h265_abr
Swing/v_Swing_g25_c03.avi,impulse
Swing/v_Swing_g25_c04.avi,motion
TaiChi/v_TaiChi_g01_c01.avi,motion
TaiChi/v_TaiChi_g01_c02.avi,motion
TaiChi/v_TaiChi_g01_c03.avi,impulse
TaiChi/v_TaiChi_g01_c04.avi,zoom
TaiChi/v_TaiChi_g02_c01.avi,motion
TaiChi/v_TaiChi_g02_c02.avi,jpeg
TaiChi/v_TaiChi_g02_c03.avi,pepper
TaiChi/v_TaiChi_g02_c04.avi,salt
TaiChi/v_TaiChi_g03_c01.avi,rain
TaiChi/v_TaiChi_g03_c02.avi,contrast
TaiChi/v_TaiChi_g03_c03.avi,pepper
TaiChi/v_TaiChi_g03_c04.avi,zoom
TaiChi/v_TaiChi_g04_c01.avi,salt
TaiChi/v_TaiChi_g04_c02.avi,jpeg
TaiChi/v_TaiChi_g04_c03.avi,shot
TaiChi/v_TaiChi_g04_c04.avi,zoom
TaiChi/v_TaiChi_g05_c01.avi,h265_abr
TaiChi/v_TaiChi_g05_c02.avi,rain
TaiChi/v_TaiChi_g05_c03.avi,pepper
TaiChi/v_TaiChi_g05_c04.avi,h265_abr
TaiChi/v_TaiChi_g06_c01.avi,pepper
TaiChi/v_TaiChi_g06_c02.avi,gauss
TaiChi/v_TaiChi_g06_c03.avi,jpeg
TaiChi/v_TaiChi_g06_c04.avi,rain
TaiChi/v_TaiChi_g07_c01.avi,gauss
TaiChi/v_TaiChi_g07_c02.avi,contrast
TaiChi/v_TaiChi_g07_c03.avi,contrast
TaiChi/v_TaiChi_g07_c04.avi,defocus
TaiChi/v_TaiChi_g08_c01.avi,contrast
TaiChi/v_TaiChi_g08_c02.avi,shot
TaiChi/v_TaiChi_g08_c03.avi,gauss
TaiChi/v_TaiChi_g08_c04.avi,jpeg
TaiChi/v_TaiChi_g09_c01.avi,zoom
TaiChi/v_TaiChi_g09_c02.avi,jpeg
TaiChi/v_TaiChi_g09_c03.avi,jpeg
TaiChi/v_TaiChi_g09_c04.avi,motion
TaiChi/v_TaiChi_g10_c01.avi,rain
TaiChi/v_TaiChi_g10_c02.avi,salt
TaiChi/v_TaiChi_g10_c03.avi,impulse
TaiChi/v_TaiChi_g10_c04.avi,defocus
TaiChi/v_TaiChi_g11_c01.avi,shot
TaiChi/v_TaiChi_g11_c02.avi,contrast
TaiChi/v_TaiChi_g11_c03.avi,h265_abr
TaiChi/v_TaiChi_g11_c04.avi,zoom
TaiChi/v_TaiChi_g12_c01.avi,salt
TaiChi/v_TaiChi_g12_c02.avi,motion
TaiChi/v_TaiChi_g12_c03.avi,jpeg
TaiChi/v_TaiChi_g12_c04.avi,jpeg
TaiChi/v_TaiChi_g13_c01.avi,pepper
TaiChi/v_TaiChi_g13_c02.avi,defocus
TaiChi/v_TaiChi_g13_c03.avi,impulse
TaiChi/v_TaiChi_g13_c04.avi,jpeg
TaiChi/v_TaiChi_g14_c01.avi,gauss
TaiChi/v_TaiChi_g14_c02.avi,rain
TaiChi/v_TaiChi_g14_c03.avi,shot
TaiChi/v_TaiChi_g14_c04.avi,contrast
TaiChi/v_TaiChi_g15_c01.avi,rain
TaiChi/v_TaiChi_g15_c02.avi,salt
TaiChi/v_TaiChi_g15_c03.avi,jpeg
TaiChi/v_TaiChi_g15_c04.avi,salt
TaiChi/v_TaiChi_g16_c01.avi,motion
TaiChi/v_TaiChi_g16_c02.avi,salt
TaiChi/v_TaiChi_g16_c03.avi,salt
TaiChi/v_TaiChi_g16_c04.avi,contrast
TaiChi/v_TaiChi_g17_c01.avi,contrast
TaiChi/v_TaiChi_g17_c02.avi,rain
TaiChi/v_TaiChi_g17_c03.avi,salt
TaiChi/v_TaiChi_g17_c04.avi,h265_abr
TaiChi/v_TaiChi_g18_c01.avi,h265_abr
TaiChi/v_TaiChi_g18_c02.avi,motion
TaiChi/v_TaiChi_g18_c03.avi,impulse
TaiChi/v_TaiChi_g18_c04.avi,gauss
TaiChi/v_TaiChi_g19_c01.avi,shot
TaiChi/v_TaiChi_g19_c02.avi,motion
TaiChi/v_TaiChi_g19_c03.avi,shot
TaiChi/v_TaiChi_g19_c04.avi,pepper
TaiChi/v_TaiChi_g20_c01.avi,zoom
TaiChi/v_TaiChi_g20_c02.avi,impulse
TaiChi/v_TaiChi_g20_c03.avi,shot
TaiChi/v_TaiChi_g20_c04.avi,gauss
TaiChi/v_TaiChi_g21_c01.avi,rain
TaiChi/v_TaiChi_g21_c02.avi,shot
TaiChi/v_TaiChi_g21_c03.avi,jpeg
TaiChi/v_TaiChi_g21_c04.avi,impulse
TaiChi/v_TaiChi_g22_c01.avi,defocus
TaiChi/v_TaiChi_g22_c02.avi,motion
TaiChi/v_TaiChi_g22_c03.avi,motion
TaiChi/v_TaiChi_g22_c04.avi,gauss
TaiChi/v_TaiChi_g23_c01.avi,gauss
TaiChi/v_TaiChi_g23_c02.avi,rain
TaiChi/v_TaiChi_g23_c03.avi,impulse
TaiChi/v_TaiChi_g23_c04.avi,pepper
TaiChi/v_TaiChi_g24_c01.avi,h265_abr
TaiChi/v_TaiChi_g24_c02.avi,jpeg
TaiChi/v_TaiChi_g24_c03.avi,rain
TaiChi/v_TaiChi_g24_c04.avi,zoom
TaiChi/v_TaiChi_g25_c01.avi,h265_abr
TaiChi/v_TaiChi_g25_c02.avi,zoom
TaiChi/v_TaiChi_g25_c03.avi,contrast
TaiChi/v_TaiChi_g25_c04.avi,jpeg
TennisSwing/v_TennisSwing_g01_c01.avi,contrast
TennisSwing/v_TennisSwing_g01_c02.avi,salt
TennisSwing/v_TennisSwing_g01_c03.avi,defocus
TennisSwing/v_TennisSwing_g01_c04.avi,rain
TennisSwing/v_TennisSwing_g01_c05.avi,defocus
TennisSwing/v_TennisSwing_g01_c06.avi,impulse
TennisSwing/v_TennisSwing_g01_c07.avi,contrast
TennisSwing/v_TennisSwing_g02_c01.avi,rain
TennisSwing/v_TennisSwing_g02_c02.avi,pepper
TennisSwing/v_TennisSwing_g02_c03.avi,jpeg
TennisSwing/v_TennisSwing_g02_c04.avi,zoom
TennisSwing/v_TennisSwing_g02_c05.avi,defocus
TennisSwing/v_TennisSwing_g02_c06.avi,shot
TennisSwing/v_TennisSwing_g02_c07.avi,jpeg
TennisSwing/v_TennisSwing_g03_c01.avi,defocus
TennisSwing/v_TennisSwing_g03_c02.avi,impulse
TennisSwing/v_TennisSwing_g03_c03.avi,impulse
TennisSwing/v_TennisSwing_g03_c04.avi,motion
TennisSwing/v_TennisSwing_g03_c05.avi,motion
TennisSwing/v_TennisSwing_g03_c06.avi,contrast
TennisSwing/v_TennisSwing_g03_c07.avi,gauss
TennisSwing/v_TennisSwing_g04_c01.avi,jpeg
TennisSwing/v_TennisSwing_g04_c02.avi,salt
TennisSwing/v_TennisSwing_g04_c03.avi,motion
TennisSwing/v_TennisSwing_g04_c04.avi,salt
TennisSwing/v_TennisSwing_g04_c05.avi,shot
TennisSwing/v_TennisSwing_g04_c06.avi,pepper
TennisSwing/v_TennisSwing_g04_c07.avi,jpeg
TennisSwing/v_TennisSwing_g05_c01.avi,rain
TennisSwing/v_TennisSwing_g05_c02.avi,zoom
TennisSwing/v_TennisSwing_g05_c03.avi,shot
TennisSwing/v_TennisSwing_g05_c04.avi,salt
TennisSwing/v_TennisSwing_g05_c05.avi,salt
TennisSwing/v_TennisSwing_g05_c06.avi,salt
TennisSwing/v_TennisSwing_g05_c07.avi,impulse
TennisSwing/v_TennisSwing_g06_c01.avi,contrast
TennisSwing/v_TennisSwing_g06_c02.avi,h265_abr
TennisSwing/v_TennisSwing_g06_c03.avi,pepper
TennisSwing/v_TennisSwing_g06_c04.avi,rain
TennisSwing/v_TennisSwing_g06_c05.avi,shot
TennisSwing/v_TennisSwing_g06_c06.avi,defocus
TennisSwing/v_TennisSwing_g06_c07.avi,impulse
TennisSwing/v_TennisSwing_g07_c01.avi,h265_abr
TennisSwing/v_TennisSwing_g07_c02.avi,pepper
TennisSwing/v_TennisSwing_g07_c03.avi,motion
TennisSwing/v_TennisSwing_g07_c04.avi,rain
TennisSwing/v_TennisSwing_g07_c05.avi,motion
TennisSwing/v_TennisSwing_g07_c06.avi,motion
TennisSwing/v_TennisSwing_g07_c07.avi,shot
TennisSwing/v_TennisSwing_g08_c01.avi,contrast
TennisSwing/v_TennisSwing_g08_c02.avi,salt
TennisSwing/v_TennisSwing_g08_c03.avi,rain
TennisSwing/v_TennisSwing_g08_c04.avi,defocus
TennisSwing/v_TennisSwing_g08_c05.avi,gauss
TennisSwing/v_TennisSwing_g08_c06.avi,shot
TennisSwing/v_TennisSwing_g09_c01.avi,gauss
TennisSwing/v_TennisSwing_g09_c02.avi,salt
TennisSwing/v_TennisSwing_g09_c03.avi,contrast
TennisSwing/v_TennisSwing_g09_c04.avi,contrast
TennisSwing/v_TennisSwing_g09_c05.avi,salt
TennisSwing/v_TennisSwing_g09_c06.avi,salt
TennisSwing/v_TennisSwing_g09_c07.avi,rain
TennisSwing/v_TennisSwing_g10_c01.avi,jpeg
TennisSwing/v_TennisSwing_g10_c02.avi,gauss
